genero;asistentes;precioTicket;diaSemana;duracion
deportivo;13;4.861953511354838;Viernes;3.0
cultural;167;2.9962013053778445;Sábado;3.0
cultural;102;2.8915517532294928;Jueves;2.0
cultural;170;2.005746602039644;Viernes;3.0
cultural;111;3.046835602650464;Viernes;1.0
cultural;152;2.0908684921742924;Viernes;1.5
networking;102;2.86038791019528;Martes;2.0
networking;109;4.799282610726318;Lunes;1.0
deportivo;110;5.216379809851247;Viernes;3.0
academico;99;2.009873912615035;Miércoles;1.5
cultural;54;2.9265138843532084;Viernes;3.0
cultural;21;2.8956643543585194;Jueves;1.5
networking;104;4.829398444678049;Sábado;3.0
networking;95;1.0269211238158298;Viernes;1.0
cultural;144;1.0192897132819327;Viernes;1.5
academico;29;3.0194372548852746;Sábado;1.0
academico;29;2.95545474320246;Sábado;1.0
academico;51;2.9041080049506367;Sábado;1.5
deportivo;177;1.043288740831613;Viernes;1.0
academico;196;4.929835048170524;Viernes;3.0
cultural;196;2.8523993155783165;Viernes;2.0
cultural;166;3.1060565295167266;Sábado;3.0
cultural;119;1.9726383427095782;Viernes;2.5
academico;101;2.987871097146599;Miércoles;2.0
academico;11;4.853660105706382;Sábado;3.0
academico;203;4.785368817043044;Viernes;3.0
deportivo;95;2.9005596398176388;Viernes;1.0
deportivo;159;3.0554534386601224;Viernes;1.5
cultural;154;2.03802410471337;Viernes;2.0
cultural;97;2.9217430642355886;Viernes;2.0
networking;179;2.9481952810960643;Sábado;3.0
deportivo;165;3.1356442762983416;Viernes;1.5
networking;102;1.0346726799683579;Viernes;1.5
cultural;98;2.9099577192156034;Sábado;3.0
deportivo;98;2.9085052472591313;Viernes;1.0
academico;26;1.0175718893499865;Jueves;1.0
networking;52;3.037417938237783;Martes;1.5
networking;103;2.0548609953311288;Sábado;1.5
networking;106;3.0628101364151554;Martes;2.0
deportivo;23;1.0192361153410863;Viernes;1.5
cultural;95;2.908718303416401;Sábado;3.0
cultural;149;3.106091931801396;Jueves;3.0
networking;102;1.033432779133372;Viernes;1.0
networking;51;1.0495501321258915;Sábado;1.5
deportivo;99;2.903552352717188;Viernes;1.5
deportivo;102;3.0750873472725133;Viernes;2.0
academico;155;2.8624140153172135;Miércoles;1.5
cultural;46;2.877800340192679;Viernes;2.0
cultural;50;2.9227425233310136;Jueves;2.0
networking;163;1.968393127533172;Sábado;2.0
deportivo;52;1.948977189019996;Sábado;1.5
networking;108;4.8086764564282145;Sábado;3.0
cultural;146;2.0189719954305905;Viernes;1.5
networking;98;0.9686057181329909;Viernes;1.5
networking;50;3.0110732595813374;Martes;1.5
networking;45;1.9608049925424371;Miércoles;1.0
academico;181;5.054167515654009;Viernes;1.0
deportivo;51;1.9053214925257256;Sábado;1.5
academico;15;5.228533808984959;Sábado;3.0
deportivo;177;0.9603791873555207;Viernes;1.0
networking;98;2.8805222107829698;Viernes;1.0
cultural;138;5.10091628445235;Viernes;1.0
cultural;46;3.1042219024140127;Viernes;3.0
academico;106;2.003051297552416;Viernes;2.0
cultural;127;4.763954012960102;Sábado;3.0
networking;47;2.008288801380287;Miércoles;1.0
academico;139;4.835764549439328;Sábado;3.0
cultural;51;2.9353316546076518;Jueves;2.0
deportivo;46;1.9688365393939073;Sábado;1.5
cultural;137;5.151195790640117;Viernes;2.0
cultural;100;2.9009609885598957;Sábado;2.0
networking;98;4.830542748860786;Lunes;2.0
deportivo;53;2.9199920498128877;Viernes;1.5
academico;187;5.098731169664951;Viernes;1.0
cultural;107;5.081443938757526;Viernes;2.0
academico;195;5.232000270542315;Viernes;1.5
cultural;126;3.0820010050173536;Viernes;3.0
cultural;110;4.775397989417664;Sábado;3.0
cultural;108;5.104827104470933;Sábado;3.0
academico;100;3.079193898548585;Sábado;2.0
academico;23;0.9856630875110642;Lunes;1.0
academico;37;3.0604849312177436;Sábado;1.0
deportivo;22;5.062012336298418;Viernes;3.0
academico;101;2.0899291085227936;Miércoles;1.5
networking;112;4.977325313849409;Sábado;3.0
networking;47;0.9804701536367307;Sábado;1.0
cultural;102;2.930474717997159;Jueves;1.5
cultural;102;2.9404200165981718;Viernes;1.0
deportivo;103;2.9750087443525204;Viernes;2.0
cultural;111;5.015201590619317;Sábado;3.0
networking;96;3.0939254969033563;Viernes;1.0
deportivo;162;2.9982901033002074;Viernes;1.5
cultural;53;2.9627473809733464;Viernes;3.0
academico;102;1.9778095458208658;Viernes;2.0
deportivo;23;1.0341994567449366;Viernes;1.5
deportivo;102;1.9371854521476308;Viernes;1.0
academico;185;5.077954866148381;Viernes;1.0
academico;14;5.202312326914473;Sábado;3.0
deportivo;108;4.886091562472893;Viernes;3.0
cultural;45;1.924875205186976;Sábado;2.0
academico;108;3.128280710631575;Miércoles;1.5
deportivo;195;3.0769173498082023;Sábado;1.5
cultural;134;4.783240285362601;Sábado;3.0
cultural;104;2.8787467094412778;Sábado;3.0
cultural;100;3.028180819856251;Jueves;2.0
cultural;139;5.178433055361369;Viernes;1.0
cultural;107;5.194396683739907;Viernes;3.0
networking;100;2.939009256004173;Jueves;2.5
cultural;136;5.151080204396773;Viernes;1.0
deportivo;48;2.0025600291136807;Sábado;1.5
academico;34;2.891668759982137;Sábado;1.0
academico;163;2.8860642155693186;Miércoles;1.5
cultural;100;3.1203815266802595;Viernes;2.0
cultural;105;2.9123721787764674;Jueves;2.0
academico;46;3.1427176800686647;Sábado;1.5
deportivo;96;2.9839897825542496;Viernes;1.5
cultural;112;2.014486198277735;Jueves;1.5
academico;15;4.788046027591929;Sábado;3.0
networking;49;0.9955682815666785;Sábado;1.5
deportivo;184;1.0426419894670647;Viernes;1.0
networking;96;0.9839428054387611;Martes;3.0
networking;95;1.9342176319076676;Sábado;1.5
cultural;54;1.978329478087232;Sábado;2.0
cultural;102;2.93994360843854;Jueves;1.5
networking;97;2.0845165183403913;Sábado;1.5
cultural;104;5.248810070330223;Sábado;1.5
cultural;98;2.953439358505523;Viernes;2.0
cultural;104;4.903245355497346;Viernes;3.0
networking;98;4.839725997396045;Lunes;2.0
networking;54;2.064259227127959;Miércoles;1.0
networking;45;1.0326788037784957;Sábado;1.0
deportivo;50;2.067244073097771;Viernes;1.5
cultural;203;3.10880201445723;Viernes;2.0
networking;47;1.9422235750985872;Miércoles;1.0
networking;52;1.0240296912758533;Sábado;1.5
cultural;110;3.0143488212069856;Viernes;2.0
cultural;151;2.0281657823403263;Viernes;1.5
networking;52;1.0091287642122564;Sábado;1.5
networking;46;0.9568647040886284;Sábado;1.0
cultural;98;3.086901020198864;Jueves;2.0
cultural;47;2.9559946057060116;Viernes;3.0
cultural;108;4.840118064942797;Sábado;3.0
cultural;150;1.0236511345207897;Viernes;1.5
academico;114;3.0795783941015147;Miércoles;1.5
networking;47;2.959704382180682;Martes;1.5
academico;101;3.140201464171179;Sábado;2.0
cultural;139;4.790067964973556;Viernes;1.0
cultural;104;5.025948364353093;Sábado;1.5
cultural;98;3.041757460594176;Viernes;2.0
academico;179;5.174964007446455;Viernes;1.0
cultural;96;3.0365839455814303;Viernes;2.0
deportivo;45;2.090004675424331;Viernes;1.5
deportivo;25;0.9655314738906059;Domingo;3.0
cultural;20;3.0581779574551;Jueves;1.5
cultural;145;4.872974413852095;Viernes;1.0
academico;16;0.9992424232589363;Lunes;1.0
deportivo;103;2.0473902918343376;Viernes;1.0
deportivo;46;2.007404479861722;Sábado;1.5
cultural;124;1.0099438446319313;Viernes;2.0
academico;17;4.775928220509698;Sábado;3.0
networking;45;2.0737232134958563;Miércoles;1.0
academico;104;2.0112335203509053;Viernes;2.0
networking;100;5.189849530647583;Lunes;1.0
academico;196;3.105775116980605;Miércoles;2.0
deportivo;184;1.0167157567767322;Viernes;1.0
networking;97;2.894966272269605;Jueves;2.5
networking;53;1.9651827038939929;Miércoles;1.0
academico;13;4.856461268777357;Sábado;3.0
academico;186;4.856917552521908;Viernes;1.0
academico;17;0.9530830979582066;Lunes;1.0
deportivo;99;2.0282453878052644;Viernes;1.0
deportivo;53;3.0440991902590797;Viernes;1.5
networking;48;2.997295734810267;Martes;1.5
academico;19;5.06756534299278;Sábado;3.0
cultural;152;1.919624497060615;Viernes;1.5
cultural;99;5.150923877693481;Sábado;2.0
cultural;100;3.1198271221753497;Sábado;3.0
networking;180;2.9213464822642834;Sábado;3.0
cultural;148;1.9734661277200023;Viernes;1.5
cultural;153;4.858131484785133;Viernes;1.5
cultural;53;1.9748018855167315;Sábado;2.0
deportivo;47;3.0733983116771633;Viernes;1.5
deportivo;52;2.9871532387516075;Viernes;1.5
cultural;102;3.06692174734275;Viernes;1.0
academico;49;5.206472456449206;Sábado;2.0
cultural;142;5.2499096580447215;Viernes;2.0
academico;194;2.9405376835289143;Miércoles;2.0
academico;202;4.863735726642756;Viernes;3.0
academico;189;3.115673700024328;Miércoles;2.0
cultural;53;3.0529799549904433;Viernes;2.0
cultural;104;2.8878887160317386;Sábado;3.0
cultural;154;1.968724947645259;Viernes;1.5
cultural;169;1.9548967943871074;Viernes;3.0
networking;102;2.867106054311578;Viernes;1.0
cultural;47;3.142326181247525;Viernes;3.0
networking;100;2.9908185911436247;Jueves;2.5
cultural;100;2.9096727922976857;Jueves;2.0
networking;102;5.1013336283603286;Lunes;2.0
deportivo;46;1.9683469252349397;Sábado;1.5
academico;199;4.802906892750405;Viernes;3.0
cultural;48;3.078771426245142;Jueves;2.0
academico;139;5.22610427744571;Sábado;3.0
cultural;101;2.9511870017186226;Sábado;3.0
networking;100;5.185174652904324;Lunes;1.0
cultural;102;2.861785808612382;Viernes;2.0
academico;53;3.1061428267500535;Sábado;1.5
cultural;100;3.1202956712067866;Viernes;1.5
networking;98;3.102172210464426;Jueves;2.5
academico;46;2.9572160797768765;Sábado;1.5
deportivo;185;1.0031785089150744;Viernes;1.0
cultural;100;5.125923510163572;Viernes;2.0
academico;191;2.906058479532502;Miércoles;2.0
cultural;135;4.911087789377875;Viernes;2.0
cultural;109;2.043776335218303;Jueves;1.5
cultural;126;3.0950836665255346;Viernes;3.0
cultural;165;3.0426908201872074;Sábado;3.0
cultural;106;5.245117918478458;Viernes;2.0
deportivo;101;4.823902282975055;Jueves;2.0
cultural;148;0.9943054872425922;Viernes;1.5
deportivo;51;1.9056966909441497;Viernes;1.5
deportivo;177;0.991338706510725;Viernes;1.0
academico;100;2.9540412109140544;Sábado;2.0
networking;54;3.111651403518181;Martes;1.5
cultural;117;1.9093114950911674;Viernes;2.5
cultural;197;3.130225228466643;Viernes;2.0
cultural;110;2.962834005278446;Viernes;1.0
deportivo;29;1.0018789905580623;Viernes;1.5
deportivo;158;2.91206867670531;Viernes;1.5
cultural;172;2.0041817509145563;Viernes;3.0
academico;36;2.9646779483210683;Sábado;1.0
deportivo;100;2.08651858080232;Viernes;1.0
networking;99;3.0016686071313226;Jueves;2.5
cultural;175;1.9056723209645308;Viernes;3.0
cultural;140;4.909228274389777;Viernes;1.0
networking;53;1.0317112776156177;Sábado;1.0
academico;14;5.050905656053533;Sábado;3.0
deportivo;102;5.103772991994767;Jueves;2.0
cultural;25;2.987993233532436;Jueves;1.5
cultural;110;4.786952008788315;Viernes;3.0
deportivo;189;2.94343399266413;Sábado;1.5
deportivo;101;1.9081020283887666;Viernes;1.0
academico;25;0.96026109327752;Jueves;1.0
academico;45;2.988624727020017;Sábado;1.5
cultural;202;2.9310523716480654;Viernes;2.0
deportivo;97;2.042796150149258;Viernes;1.0
deportivo;99;2.0677845361167635;Viernes;1.0
academico;102;1.9556989549161208;Viernes;2.0
deportivo;22;1.0215888640856772;Domingo;3.0
cultural;117;3.1443567674060455;Viernes;2.0
academico;99;2.966020529969853;Sábado;2.0
networking;50;3.11471652074921;Martes;1.5
academico;12;4.919573941231528;Sábado;3.0
academico;12;4.936551178979881;Sábado;3.0
networking;101;0.9930382815863066;Viernes;1.5
academico;155;2.890062687838486;Miércoles;1.5
cultural;106;2.0650529566703817;Jueves;1.5
cultural;174;0.9981549526976315;Viernes;2.0
cultural;152;3.0859069165393933;Jueves;3.0
networking;169;2.0565904176445784;Sábado;2.0
networking;53;3.128796048850516;Martes;1.5
cultural;146;0.9698474771219231;Viernes;1.5
networking;101;3.0396585400647096;Martes;2.0
cultural;202;3.0769982970618646;Viernes;2.0
academico;97;3.1172403654611114;Sábado;2.0
cultural;100;3.015287207880594;Jueves;2.0
academico;53;3.1324556154079257;Lunes;1.5
cultural;192;1.946847531019492;Viernes;3.0
deportivo;21;5.054864570389114;Viernes;3.0
academico;19;0.9916651543581764;Lunes;1.0
academico;49;5.055717023964358;Sábado;2.0
cultural;120;1.0383127807142605;Viernes;2.0
cultural;53;3.127229373917955;Viernes;2.0
academico;189;3.0798866041853374;Miércoles;2.0
academico;52;5.045733548163688;Sábado;2.0
deportivo;180;1.0325969703042759;Viernes;1.0
academico;34;2.876045204882447;Sábado;1.0
networking;95;2.0248699966477917;Sábado;1.5
cultural;107;5.146322619542537;Sábado;3.0
academico;139;5.165234364771924;Sábado;3.0
cultural;49;3.096089465869998;Viernes;3.0
deportivo;46;3.1384114387006194;Viernes;1.5
cultural;104;3.1445137876245717;Viernes;1.5
academico;95;2.0011094023341243;Miércoles;1.5
academico;196;4.795753577272295;Viernes;1.5
cultural;103;3.0642212598931855;Viernes;1.5
deportivo;194;2.9365204676255323;Sábado;1.5
cultural;109;3.1256151360677524;Viernes;1.0
networking;53;3.0846058364305;Martes;1.5
academico;97;2.093103419737767;Viernes;1.0
academico;18;1.0368928464366227;Lunes;1.0
networking;48;2.9583494522651272;Martes;1.5
deportivo;102;2.851586871893624;Viernes;1.5
cultural;107;5.0532051541418745;Viernes;2.0
networking;53;1.0298826147669211;Sábado;1.5
cultural;195;3.1287380716648125;Viernes;2.0
deportivo;53;2.0458266593797103;Sábado;1.5
networking;98;0.9611182017788733;Viernes;1.0
networking;186;2.99744323548089;Sábado;3.0
deportivo;54;3.0236608829018152;Viernes;1.5
deportivo;159;3.1128100445777678;Viernes;1.5
cultural;153;1.9948610354974103;Viernes;1.5
academico;198;5.145541969484623;Viernes;1.5
academico;195;5.07779583514817;Viernes;3.0
cultural;164;3.0630081043503172;Sábado;3.0
academico;162;2.8692385884448015;Miércoles;1.5
networking;100;1.9844693426737134;Sábado;1.5
cultural;110;3.119597327434657;Viernes;2.0
deportivo;46;2.0375221155671146;Viernes;1.5
deportivo;103;1.943120317256726;Viernes;1.0
networking;169;2.04959591127726;Sábado;2.0
cultural;99;3.0065934134535164;Viernes;1.5
deportivo;18;5.171388914853844;Viernes;3.0
academico;204;4.927845044095814;Viernes;3.0
academico;95;2.9179971777872473;Sábado;2.0
academico;104;2.951735640604555;Miércoles;2.0
academico;159;3.026535292414647;Miércoles;1.5
deportivo;101;1.9737164881751423;Viernes;1.0
cultural;107;5.025885554646873;Sábado;3.0
networking;46;3.112481822077103;Martes;1.5
academico;100;1.902947243788722;Miércoles;1.5
academico;190;5.147165032456487;Viernes;1.5
deportivo;103;4.952227408763047;Jueves;2.0
networking;54;1.0461824826674937;Sábado;1.5
cultural;194;2.092252089843179;Viernes;3.0
cultural;96;2.880774233349977;Viernes;2.0
cultural;151;1.9605587411605385;Viernes;1.5
deportivo;183;1.0203868020384053;Viernes;1.0
cultural;48;3.1490192233481453;Viernes;3.0
academico;104;2.0383653969053066;Viernes;2.0
deportivo;104;5.148012656793974;Viernes;3.0
academico;105;1.917936191757416;Viernes;2.0
networking;99;0.9783696770988997;Martes;3.0
networking;50;1.0467350144758452;Sábado;1.0
networking;169;1.9974287148899468;Sábado;2.0
academico;54;4.804254451249533;Sábado;2.0
academico;138;5.075686348651587;Sábado;3.0
deportivo;97;2.0906030874551194;Viernes;1.0
cultural;109;1.9188195195499873;Jueves;1.5
cultural;100;3.044907585279139;Jueves;1.5
deportivo;29;0.9808850007089787;Viernes;1.5
cultural;144;5.1418222098478905;Viernes;1.0
deportivo;102;4.789905884722872;Jueves;2.0
academico;106;2.0830765297584883;Viernes;2.0
cultural;100;2.9167226381545817;Jueves;1.5
networking;47;3.001888162887441;Martes;1.5
cultural;100;4.978647085099147;Sábado;1.5
deportivo;102;1.9251294799023844;Viernes;1.0
networking;44;0.9816177179673599;Sábado;1.0
academico;37;3.098991046676666;Sábado;1.0
deportivo;161;2.8711997180047595;Viernes;1.5
academico;13;4.943537051578444;Sábado;3.0
networking;53;0.9937850880576039;Sábado;1.5
deportivo;102;2.9069881031340428;Viernes;2.0
networking;46;2.910890107373718;Martes;1.5
cultural;151;2.87315766086046;Jueves;3.0
cultural;154;3.0066392773175523;Jueves;3.0
deportivo;27;0.9611619523877084;Domingo;3.0
academico;96;2.8640351765720355;Miércoles;2.0
cultural;101;2.9373475518857717;Viernes;2.0
academico;190;4.866765211487374;Viernes;1.5
cultural;122;3.0548000547125413;Viernes;3.0
deportivo;54;2.054319715153532;Sábado;1.5
cultural;108;5.232082699299037;Viernes;3.0
cultural;191;1.9313114746783009;Viernes;3.0
academico;34;3.0440684653723467;Sábado;1.0
deportivo;20;5.221219358499923;Viernes;3.0
deportivo;45;1.9680927458902022;Viernes;1.5
cultural;101;5.109372482962629;Sábado;2.0
deportivo;49;2.899518877195837;Viernes;1.5
cultural;54;1.937175952978144;Sábado;2.0
networking;98;2.977633325360523;Viernes;1.0
academico;106;2.0000413767543224;Viernes;2.0
cultural;107;3.0476306902481656;Viernes;1.0
academico;202;5.057793223861202;Viernes;3.0
academico;188;2.85989660275499;Miércoles;2.0
cultural;105;5.200880046152525;Sábado;3.0
deportivo;156;2.914563599969966;Viernes;1.5
cultural;120;2.956205566835882;Viernes;3.0
deportivo;102;2.983206140486346;Viernes;1.0
networking;95;0.9605918329990804;Viernes;1.0
deportivo;51;2.040474491945326;Sábado;1.5
cultural;95;3.0386351973198678;Viernes;1.5
deportivo;46;2.096201806414844;Viernes;1.5
cultural;101;3.1296979960969615;Jueves;1.5
academico;103;2.8741333738296073;Miércoles;2.0
cultural;95;4.983205942951454;Sábado;1.5
deportivo;156;2.8709826676618504;Viernes;1.5
academico;99;2.909054762593373;Miércoles;2.0
academico;32;3.100639671838434;Sábado;1.0
academico;182;5.02063933044116;Viernes;1.0
academico;196;5.00771801611908;Viernes;3.0
cultural;119;1.9880325897541706;Viernes;2.5
academico;187;5.190296113114056;Viernes;1.0
cultural;47;2.91429648880747;Jueves;2.0
deportivo;21;0.9809321258771321;Domingo;3.0
networking;109;3.1119869446799346;Martes;2.0
cultural;147;2.0342153066977504;Viernes;1.5
academico;136;4.764889903358997;Sábado;3.0
cultural;175;2.043960212710155;Viernes;3.0
cultural;103;3.1373461991634093;Sábado;2.0
academico;27;1.0204536160547404;Jueves;1.0
cultural;153;2.095104087006768;Viernes;1.5
cultural;138;4.887502630517233;Viernes;2.0
networking;100;4.966138624031023;Lunes;1.0
academico;48;3.110559115995526;Sábado;1.5
cultural;103;3.1401481262935578;Sábado;3.0
networking;103;2.9958955613795943;Martes;2.0
deportivo;97;2.9129559684541535;Miércoles;1.5
academico;139;5.104233173279903;Sábado;3.0
cultural;102;2.9021463542788166;Viernes;2.0
networking;104;4.975267003737807;Lunes;2.0
deportivo;26;1.0111696771085688;Viernes;1.5
networking;102;1.9235754389470077;Sábado;1.5
academico;98;2.0015070433658826;Viernes;1.0
cultural;101;3.0634459474045457;Viernes;1.5
academico;96;4.787628084806332;Sábado;2.0
academico;25;1.026515157930199;Jueves;1.0
networking;110;4.769923997769984;Sábado;3.0
networking;108;3.0391658911631687;Martes;2.0
networking;101;4.960133910542669;Lunes;2.0
deportivo;160;2.885389520432148;Viernes;1.5
cultural;106;4.997195371562811;Viernes;2.0
academico;100;2.066927916807852;Viernes;2.0
networking;102;2.8911171753589215;Viernes;1.0
academico;197;5.213731996125457;Viernes;3.0
cultural;102;5.158177794555794;Viernes;3.0
cultural;48;3.1079802534763123;Jueves;2.0
deportivo;96;1.937669151622534;Viernes;1.0
cultural;101;3.02762124044223;Viernes;2.0
networking;100;5.029979252477874;Lunes;1.0
cultural;98;5.128006669980318;Sábado;2.0
cultural;166;2.96376376641769;Sábado;3.0
academico;199;5.242104561290488;Viernes;1.5
networking;182;3.005474233614126;Sábado;3.0
cultural;52;3.1389053108652383;Jueves;2.0
academico;196;5.230282340949659;Viernes;1.5
networking;97;1.9333478286162173;Sábado;1.5
cultural;106;5.226439109337639;Sábado;3.0
academico;97;1.9354618653671014;Viernes;1.0
networking;108;5.05695764667088;Lunes;1.0
networking;183;3.0692612806283845;Sábado;3.0
cultural;105;5.073297307599848;Viernes;3.0
deportivo;98;2.8836118630021854;Miércoles;1.5
academico;99;1.9134748686594782;Viernes;1.0
cultural;125;1.9977964543786435;Viernes;2.5
academico;97;3.067296248924972;Miércoles;2.0
deportivo;159;2.9329989786588393;Viernes;1.5
academico;96;5.085330597046517;Sábado;2.0
networking;45;3.0384597240835878;Martes;1.5
deportivo;96;2.0077438066997852;Viernes;1.0
networking;48;1.9381774961783476;Miércoles;1.0
networking;52;1.9586274303001094;Miércoles;1.0
academico;201;5.024605163399705;Viernes;3.0
academico;100;2.0185500428393692;Viernes;2.0
cultural;156;4.84117194667314;Viernes;1.5
cultural;51;3.08138238218091;Viernes;3.0
deportivo;97;5.056945780111086;Jueves;2.0
cultural;152;3.0814734612269055;Jueves;3.0
academico;26;0.9618140955354361;Jueves;1.0
cultural;99;2.9808537538226316;Viernes;2.0
cultural;139;4.8343710645350475;Viernes;1.0
cultural;104;4.909075782439027;Sábado;2.0
cultural;153;1.9244319088177175;Viernes;1.5
academico;100;1.9033904016486263;Miércoles;1.5
networking;101;3.093679245957164;Jueves;2.5
cultural;99;3.0223997995477543;Jueves;2.0
cultural;148;2.0886918890828716;Viernes;1.5
cultural;23;2.899979214220821;Jueves;1.5
cultural;103;4.916284195088783;Viernes;2.0
cultural;51;1.963999250654916;Sábado;2.0
cultural;176;1.9454992415744645;Viernes;3.0
networking;51;1.9408044782073637;Miércoles;1.0
cultural;118;1.0173395774780902;Viernes;2.0
deportivo;103;1.9735755314470578;Viernes;1.0
cultural;100;3.0065849143157406;Jueves;2.0
networking;105;4.967313825478956;Lunes;1.0
cultural;171;1.0479945835139677;Viernes;2.0
cultural;202;3.118356383758295;Viernes;2.0
cultural;109;2.003288524672148;Jueves;1.5
deportivo;156;2.989884488547085;Viernes;1.5
networking;50;2.0338644122288976;Miércoles;1.0
academico;107;2.060174524889417;Viernes;2.0
networking;97;1.015300030544363;Viernes;1.0
academico;160;3.014115903276066;Miércoles;1.5
cultural;105;5.167258551641826;Viernes;2.0
cultural;144;5.095042282277703;Viernes;1.0
cultural;157;2.0079503704950663;Viernes;2.0
deportivo;109;5.0401234357153335;Viernes;3.0
academico;104;2.9429594772942576;Sábado;2.0
cultural;120;2.952458536910838;Viernes;3.0
academico;198;4.858831134475511;Viernes;3.0
cultural;149;5.115821883062369;Viernes;1.5
networking;186;3.054417254438721;Sábado;3.0
cultural;105;1.9422514614180835;Jueves;1.5
cultural;49;3.057041081695794;Jueves;2.0
networking;49;2.0943243969235663;Miércoles;1.0
deportivo;101;2.951431609972496;Viernes;1.0
cultural;101;4.984100666453274;Sábado;1.5
networking;52;2.9283844625081135;Martes;1.5
academico;102;3.065941432720611;Sábado;2.0
cultural;119;1.9910829664140608;Viernes;2.5
academico;19;5.221808697633472;Sábado;3.0
cultural;114;5.079939041774505;Sábado;3.0
cultural;100;4.8145552080454594;Sábado;2.0
deportivo;106;2.866092569133465;Viernes;2.0
cultural;46;3.0657065172507387;Viernes;3.0
cultural;54;3.038662367104501;Jueves;2.0
deportivo;26;1.0489935258331262;Lunes;1.0
deportivo;104;2.862389074495135;Miércoles;1.5
deportivo;100;3.0081936179558753;Viernes;1.0
deportivo;101;3.0138781557796763;Viernes;1.5
cultural;97;3.1126046462427808;Viernes;1.5
academico;143;4.933153596312244;Sábado;3.0
cultural;97;3.1410530925823252;Jueves;1.5
cultural;124;3.0298657646316043;Viernes;3.0
deportivo;21;4.902719329102612;Viernes;3.0
cultural;106;5.201978277556167;Sábado;3.0
cultural;98;3.067051346542514;Jueves;1.5
cultural;133;4.812477082385489;Sábado;3.0
deportivo;45;2.026631844499028;Sábado;1.5
networking;100;2.851497224607125;Jueves;2.5
cultural;110;5.21826113535724;Sábado;3.0
cultural;53;2.945638231539124;Viernes;3.0
cultural;96;3.00287152048865;Jueves;1.5
networking;52;1.955573748774115;Miércoles;1.0
deportivo;96;3.0241353589308124;Viernes;1.5
cultural;99;5.19257330421178;Sábado;1.5
deportivo;106;5.115164931904444;Viernes;3.0
cultural;164;2.9705007039828955;Sábado;3.0
deportivo;99;5.205755529637032;Jueves;2.0
academico;17;4.893779932244705;Sábado;3.0
deportivo;96;2.03988394123619;Viernes;1.0
cultural;176;0.9938889853254962;Viernes;2.0
academico;32;0.9915431531085076;Jueves;1.0
academico;194;2.91053056534515;Miércoles;2.0
deportivo;104;2.967162993232845;Viernes;1.0
academico;96;1.9205798917462202;Miércoles;1.5
academico;158;3.0507981247222493;Miércoles;1.5
deportivo;24;1.0211251522943203;Domingo;3.0
cultural;101;2.977104545123255;Jueves;1.5
cultural;98;2.979163548899412;Jueves;1.5
deportivo;48;2.096260540934915;Sábado;1.5
deportivo;96;5.02723098373325;Jueves;2.0
networking;47;1.9311208262639301;Miércoles;1.0
networking;169;1.9035834983710433;Sábado;2.0
academico;107;1.9450052198874974;Viernes;2.0
academico;98;1.9701514348793114;Miércoles;1.5
deportivo;101;2.975862563062681;Viernes;1.5
deportivo;160;2.8963957788882277;Viernes;1.5
academico;189;2.9746981455194024;Miércoles;2.0
cultural;168;2.0317513025349756;Viernes;3.0
cultural;169;1.9198707702309277;Viernes;3.0
deportivo;46;2.050698452368421;Sábado;1.5
cultural;154;2.0968289519452323;Viernes;2.0
cultural;26;3.0331760914758252;Jueves;1.5
networking;104;0.9769722297160632;Martes;3.0
networking;104;2.9923760516133124;Jueves;2.5
networking;45;2.9156994470419537;Martes;1.5
deportivo;30;1.0452089342972255;Viernes;1.5
cultural;48;2.0368949382059927;Sábado;2.0
cultural;95;2.915763860840452;Jueves;1.5
cultural;103;4.847101000575976;Sábado;1.5
networking;53;3.039754383093399;Martes;1.5
cultural;168;0.9628719215205904;Viernes;2.0
networking;101;0.9844495469963928;Viernes;1.0
networking;95;1.0110346916747837;Viernes;1.0
academico;195;5.101440286453986;Viernes;3.0
cultural;109;4.813279580019618;Viernes;2.0
cultural;150;4.969974749484922;Viernes;1.5
networking;101;4.916650635285676;Lunes;2.0
networking;44;0.9810122128598119;Sábado;1.0
cultural;110;5.015174237563579;Viernes;3.0
networking;100;0.9754195511982484;Viernes;1.0
academico;24;0.9909302186378625;Jueves;1.0
cultural;108;4.986903696378233;Viernes;2.0
academico;27;0.9929282289181769;Jueves;1.0
cultural;104;3.0939352051282807;Viernes;1.5
networking;102;3.0850064723982946;Jueves;2.5
networking;107;4.825063538369917;Lunes;1.0
deportivo;100;2.054979250369977;Viernes;1.0
deportivo;192;2.9840285477675783;Sábado;1.5
networking;99;2.906895779790321;Jueves;2.5
networking;49;2.913991273555305;Martes;1.5
academico;105;2.859924314943001;Miércoles;1.5
cultural;29;2.9767692055280817;Jueves;1.5
academico;53;5.172396705972928;Sábado;2.0
cultural;98;2.8552470945927464;Jueves;1.5
academico;139;4.791487184963717;Sábado;3.0
academico;99;1.9555187035795303;Viernes;1.0
academico;49;4.9781386198054065;Sábado;2.0
academico;96;1.968577546996833;Viernes;1.0
cultural;104;2.9007689621947397;Sábado;3.0
academico;199;4.985888476450544;Viernes;3.0
academico;107;1.9650545134037707;Viernes;2.0
cultural;52;3.1385113705403693;Jueves;2.0
academico;160;2.8600036922514143;Miércoles;1.5
deportivo;97;3.094229980683845;Viernes;1.5
deportivo;111;3.1142888921227545;Viernes;2.0
academico;47;3.142911650204738;Sábado;1.5
